"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 20, 2017","319.90","316.25","320.90","314.10","2.43M","1.15%"
"Feb 17, 2017","316.25","320.00","320.00","311.00","4.29M","-0.64%"
"Feb 16, 2017","318.30","317.50","319.00","315.80","2.70M","-0.52%"
"Feb 15, 2017","319.95","320.95","322.80","317.25","2.65M","-0.08%"
"Feb 14, 2017","320.20","319.00","320.70","315.25","2.05M","-0.22%"
"Feb 13, 2017","320.90","318.00","321.50","314.80","4.14M","-1.11%"
"Feb 10, 2017","324.50","324.00","325.25","321.40","2.17M","0.73%"
"Feb 09, 2017","322.15","322.10","325.00","318.20","2.39M","0.12%"
"Feb 08, 2017","321.75","313.00","322.50","313.00","4.35M","2.13%"
"Feb 07, 2017","315.05","326.00","326.50","310.55","5.67M","-3.08%"
"Feb 06, 2017","325.05","326.00","329.00","322.40","1.93M","-0.34%"
"Feb 03, 2017","326.15","320.45","326.90","320.45","3.78M","1.78%"
"Feb 02, 2017","320.45","311.40","322.80","308.75","3.72M","2.36%"
"Feb 01, 2017","313.05","310.00","313.70","306.30","3.17M","1.25%"
"Jan 31, 2017","309.20","313.40","314.35","303.00","17.23M","-1.75%"
"Jan 30, 2017","314.70","316.60","317.55","313.40","1.71M","-0.96%"
"Jan 27, 2017","317.75","318.00","320.40","316.00","2.61M","0.17%"
"Jan 25, 2017","317.20","309.80","319.00","307.50","5.59M","2.50%"
"Jan 24, 2017","309.45","304.50","310.75","303.60","2.51M","1.99%"
"Jan 23, 2017","303.40","303.90","306.20","302.55","1.86M","-0.10%"
"Jan 20, 2017","303.70","307.00","308.35","302.45","3.78M","-1.19%"
"Jan 19, 2017","307.35","309.00","310.45","306.60","2.43M","-0.44%"
"Jan 18, 2017","308.70","304.80","309.80","304.55","3.68M","0.55%"
"Jan 17, 2017","307.00","314.55","315.45","306.05","3.76M","-2.17%"
"Jan 16, 2017","313.80","319.00","319.00","310.35","3.87M","-0.38%"
"Jan 13, 2017","315.00","316.00","319.30","313.55","3.46M","0.57%"
"Jan 12, 2017","313.20","318.00","318.65","310.50","2.32M","-1.15%"
"Jan 11, 2017","316.85","301.60","318.00","301.60","7.66M","5.41%"
"Jan 10, 2017","300.60","301.05","303.25","299.10","1.46M","0.20%"
"Jan 09, 2017","300.00","305.85","305.95","299.60","1.95M","-2.02%"
"Jan 06, 2017","306.20","309.00","310.55","305.00","940.18K","-0.68%"
"Jan 05, 2017","308.30","307.10","311.40","306.60","1.85M","0.70%"
"Jan 04, 2017","306.15","306.00","310.00","305.45","1.95M","0.28%"
"Jan 03, 2017","305.30","301.00","307.30","299.50","1.46M","1.75%"
"Jan 02, 2017","300.05","300.05","302.65","297.00","1.73M","0.02%"
"Dec 30, 2016","300.00","298.00","301.30","296.10","3.73M","0.45%"
"Dec 29, 2016","298.65","292.70","301.70","292.70","7.14M","1.17%"
"Dec 28, 2016","295.20","290.00","296.40","288.70","3.95M","2.16%"
"Dec 27, 2016","288.95","282.50","290.25","282.50","3.42M","1.39%"
"Dec 26, 2016","285.00","288.40","288.40","282.60","2.45M","-0.99%"
"Dec 23, 2016","287.85","289.00","289.00","286.00","1.48M","0.07%"
"Dec 22, 2016","287.65","291.00","291.90","287.05","1.59M","-1.56%"
"Dec 21, 2016","292.20","291.60","294.50","289.15","2.45M","0.55%"
"Dec 20, 2016","290.60","290.00","292.60","289.20","2.43M","1.13%"
"Dec 19, 2016","287.35","288.45","289.80","286.50","2.40M","-0.31%"
"Dec 16, 2016","288.25","292.15","292.50","287.10","4.14M","-0.65%"
"Dec 15, 2016","290.15","290.00","293.80","289.30","2.61M","-0.63%"
"Dec 14, 2016","292.00","297.00","298.90","291.05","7.92M","-4.56%"
"Dec 13, 2016","305.95","303.10","307.85","303.10","4.15M","0.21%"
"Dec 12, 2016","305.30","305.90","309.70","304.65","1.86M","-0.38%"
"Dec 09, 2016","306.45","312.95","313.25","305.90","2.58M","-1.81%"
"Dec 08, 2016","312.10","307.80","313.65","306.50","2.99M","2.23%"
"Dec 07, 2016","305.30","306.65","308.00","304.30","1.90M","-0.13%"
"Dec 06, 2016","305.70","306.55","309.50","304.55","3.26M","0.11%"
"Dec 05, 2016","305.35","305.10","307.15","301.90","2.69M","-0.16%"
"Dec 02, 2016","305.85","308.15","311.70","304.50","3.37M","-0.15%"
"Dec 01, 2016","306.30","309.20","310.30","305.35","1.91M","-0.75%"
"Nov 30, 2016","308.60","310.65","310.70","305.05","3.29M","0.06%"
"Nov 29, 2016","308.40","306.40","314.00","306.00","3.07M","1.15%"
"Nov 28, 2016","304.90","304.90","305.70","302.10","1.68M","0.21%"
"Nov 25, 2016","304.25","302.40","305.25","300.90","1.62M","1.30%"
"Nov 24, 2016","300.35","304.00","304.50","298.60","3.60M","-1.22%"
"Nov 23, 2016","304.05","306.00","306.95","302.15","1.54M","0.21%"
"Nov 22, 2016","303.40","302.00","304.95","298.85","2.50M","0.88%"
"Nov 21, 2016","300.75","306.70","310.35","299.30","2.93M","-1.94%"
"Nov 18, 2016","306.70","307.20","309.35","304.00","2.23M","-0.05%"
"Nov 17, 2016","306.85","310.75","312.70","302.00","4.77M","-1.98%"
"Nov 16, 2016","313.05","317.30","317.30","309.05","3.38M","-0.19%"
"Nov 15, 2016","313.65","323.00","328.95","312.00","3.89M","-3.21%"
"Nov 11, 2016","324.05","329.85","332.00","321.40","2.67M","-2.75%"
"Nov 10, 2016","333.20","321.80","337.30","320.00","5.02M","5.09%"
"Nov 09, 2016","317.05","301.10","321.00","289.30","4.81M","0.00%"
"Nov 08, 2016","317.05","319.30","322.05","315.55","1.76M","-0.70%"
"Nov 07, 2016","319.30","318.90","322.50","316.65","2.88M","1.08%"
"Nov 04, 2016","315.90","327.00","327.00","312.30","3.38M","-3.39%"
"Nov 03, 2016","327.00","327.80","331.00","325.25","2.18M","-0.29%"
"Nov 02, 2016","327.95","326.05","329.25","323.05","3.36M","-0.64%"
"Nov 01, 2016","330.05","326.50","331.30","323.30","5.38M","1.62%"
"Oct 30, 2016","324.80","326.20","326.50","324.80","247.18K","0.00%"
"Oct 28, 2016","324.80","317.00","327.00","315.70","3.06M","2.69%"
"Oct 27, 2016","316.30","320.00","320.25","315.35","2.36M","-0.94%"
"Oct 26, 2016","319.30","318.95","321.60","316.90","1.97M","-0.11%"
"Oct 25, 2016","319.65","323.90","323.90","318.05","2.24M","-0.50%"
"Oct 24, 2016","321.25","313.90","322.60","312.85","2.80M","2.54%"
"Oct 21, 2016","313.30","312.60","314.20","312.30","3.01M","0.22%"
"Oct 20, 2016","312.60","312.25","314.65","312.20","1.99M","0.02%"
"Oct 19, 2016","312.55","312.00","314.90","311.65","3.41M","0.00%"
"Oct 18, 2016","312.55","311.90","314.70","311.60","3.34M","0.42%"
"Oct 17, 2016","311.25","314.80","316.40","309.65","5.16M","-0.57%"
"Oct 14, 2016","313.05","316.00","318.20","312.35","2.07M","-0.78%"
"Oct 13, 2016","315.50","318.00","318.90","312.00","3.54M","-1.07%"
"Oct 10, 2016","318.90","320.00","321.75","318.15","1.98M","0.03%"
"Oct 07, 2016","318.80","319.20","319.70","315.65","2.04M","0.08%"
"Oct 06, 2016","318.55","323.00","323.00","317.20","3.13M","-0.84%"
"Oct 05, 2016","321.25","322.10","323.60","318.75","5.32M","0.05%"
"Oct 04, 2016","321.10","328.00","329.00","319.35","5.95M","-2.07%"
"Oct 03, 2016","327.90","323.10","328.70","321.50","3.10M","1.74%"
"Sep 30, 2016","322.30","326.15","328.80","316.90","4.45M","-1.63%"
"Sep 29, 2016","327.65","330.30","332.45","322.55","4.75M","-0.24%"
"Sep 28, 2016","328.45","332.75","335.70","327.60","1.62M","-1.29%"
"Sep 27, 2016","332.75","335.50","337.20","332.00","3.06M","0.09%"
"Sep 26, 2016","332.45","328.85","334.10","328.15","3.26M","1.23%"
"Sep 23, 2016","328.40","327.15","329.95","327.15","3.61M","0.29%"
"Sep 22, 2016","327.45","333.35","333.55","326.65","2.59M","-1.07%"
"Sep 21, 2016","331.00","329.30","331.95","327.55","3.43M","0.53%"
"Sep 20, 2016","329.25","328.80","330.40","327.15","2.96M","0.29%"
"Sep 19, 2016","328.30","324.00","329.10","324.00","2.73M","1.16%"
"Sep 16, 2016","324.55","325.20","327.00","322.30","4.15M","0.25%"
"Sep 15, 2016","323.75","325.35","326.90","321.80","2.28M","-0.18%"
"Sep 14, 2016","324.35","323.60","327.55","321.50","6.43M","-1.85%"
"Sep 12, 2016","330.45","327.70","333.00","327.50","2.61M","-0.53%"
"Sep 09, 2016","332.20","333.00","333.00","330.55","2.19M","-0.11%"
"Sep 08, 2016","332.55","331.00","333.00","328.80","3.00M","0.47%"
"Sep 07, 2016","331.00","329.00","332.40","327.10","2.98M","0.65%"
"Sep 06, 2016","328.85","333.55","333.75","325.15","2.99M","-1.04%"
"Sep 02, 2016","332.30","337.00","337.15","331.45","3.46M","-1.69%"
"Sep 01, 2016","338.00","334.10","339.00","332.60","2.86M","1.35%"
"Aug 31, 2016","333.50","334.00","336.40","331.10","3.83M","-0.34%"
"Aug 30, 2016","334.65","335.10","336.10","332.40","1.53M","0.24%"
"Aug 29, 2016","333.85","333.00","334.40","330.50","1.29M","0.17%"
"Aug 26, 2016","333.30","331.45","334.30","329.50","2.68M","0.60%"
"Aug 25, 2016","331.30","334.50","336.70","329.35","3.66M","-0.79%"
"Aug 24, 2016","333.95","336.60","336.70","332.60","7.67M","-0.80%"
"Aug 23, 2016","336.65","335.60","337.50","332.55","2.26M","0.52%"
"Aug 22, 2016","334.90","331.90","337.10","331.00","7.49M","0.22%"
"Aug 19, 2016","334.15","340.05","340.40","332.10","9.76M","-1.45%"
"Aug 18, 2016","339.05","348.10","348.25","338.10","4.98M","-2.52%"
"Aug 17, 2016","347.80","337.95","349.95","337.85","5.81M","2.96%"
"Aug 16, 2016","337.80","337.00","340.35","335.20","2.67M","-0.04%"
"Aug 12, 2016","337.95","337.20","339.60","335.65","1.89M","0.04%"
"Aug 11, 2016","337.80","337.15","338.60","333.35","3.45M","-0.04%"
"Aug 10, 2016","337.95","338.40","340.00","334.50","3.12M","0.24%"
"Aug 09, 2016","337.15","334.00","337.50","333.00","3.27M","1.57%"
"Aug 08, 2016","331.95","330.00","332.50","327.80","2.08M","0.77%"
"Aug 05, 2016","329.40","325.35","330.40","324.95","2.10M","1.82%"
"Aug 04, 2016","323.50","328.40","328.65","320.65","1.81M","-0.81%"
"Aug 03, 2016","326.15","323.70","328.60","322.10","1.60M","0.96%"
"Aug 02, 2016","323.05","327.00","329.00","322.00","2.34M","-1.04%"
"Aug 01, 2016","326.45","329.30","331.50","325.75","1.46M","-0.47%"
"Jul 29, 2016","328.00","330.00","334.00","326.85","3.18M","-0.59%"
"Jul 28, 2016","329.95","326.15","333.15","326.10","3.25M","1.35%"
"Jul 27, 2016","325.55","327.25","330.80","323.75","1.92M","-0.58%"
"Jul 26, 2016","327.45","334.00","334.20","326.80","1.69M","-1.89%"
"Jul 25, 2016","333.75","331.00","334.40","329.80","1.49M","0.69%"
"Jul 22, 2016","331.45","333.00","333.75","329.70","2.00M","-0.57%"
"Jul 21, 2016","333.35","330.00","335.80","326.70","6.36M","1.25%"
"Jul 20, 2016","329.25","319.90","329.95","319.50","3.25M","3.23%"
"Jul 19, 2016","318.95","321.95","323.70","318.00","1.62M","-0.84%"
"Jul 18, 2016","321.65","319.65","324.00","318.90","1.99M","0.88%"
"Jul 15, 2016","318.85","324.65","325.00","317.00","2.11M","-1.79%"
"Jul 14, 2016","324.65","325.00","327.60","321.50","4.31M","0.19%"
"Jul 13, 2016","324.05","319.00","325.50","317.25","3.40M","2.21%"
"Jul 12, 2016","317.05","321.35","321.35","313.30","3.41M","-1.20%"
"Jul 11, 2016","320.90","315.00","322.60","314.65","2.54M","2.95%"
"Jul 08, 2016","311.70","313.30","314.95","310.00","2.29M","-1.22%"
"Jul 07, 2016","315.55","324.85","325.85","314.70","3.94M","-1.99%"
"Jul 05, 2016","321.95","317.95","323.40","317.00","2.82M","1.26%"
"Jul 04, 2016","317.95","312.50","319.00","311.50","2.70M","2.53%"
"Jul 01, 2016","310.10","313.00","314.40","309.55","2.23M","-0.93%"
"Jun 30, 2016","313.00","314.00","314.40","311.55","3.31M","0.64%"
"Jun 29, 2016","311.00","314.20","314.65","309.60","1.90M","-0.73%"
"Jun 28, 2016","313.30","310.75","314.25","309.90","2.63M","1.69%"
"Jun 27, 2016","308.10","306.55","312.50","306.55","1.73M","-1.33%"
"Jun 24, 2016","312.25","308.25","314.00","305.55","3.08M","-1.67%"
"Jun 23, 2016","317.55","317.50","318.90","316.10","1.57M","0.02%"
"Jun 22, 2016","317.50","313.00","318.40","312.00","2.94M","1.44%"
"Jun 21, 2016","313.00","313.00","315.00","311.55","1.17M","0.21%"
"Jun 20, 2016","312.35","310.00","313.20","309.85","1.68M","-0.27%"
"Jun 17, 2016","313.20","308.00","314.50","308.00","3.61M","1.84%"
"Jun 16, 2016","307.55","309.05","309.50","305.50","1.67M","-0.71%"
"Jun 15, 2016","309.75","309.15","310.80","304.85","2.35M","0.29%"
"Jun 14, 2016","308.85","310.00","310.35","306.65","2.10M","0.11%"
"Jun 13, 2016","308.50","305.00","310.45","304.55","2.42M","0.60%"
"Jun 10, 2016","306.65","313.70","315.90","306.15","2.25M","-2.03%"
"Jun 09, 2016","313.00","306.80","314.40","305.40","2.24M","2.02%"
"Jun 08, 2016","306.80","307.55","307.95","304.00","1.67M","-0.32%"
"Jun 07, 2016","307.80","307.10","309.50","305.05","2.71M","0.65%"
"Jun 06, 2016","305.80","308.10","308.50","304.00","5.18M","-1.02%"
"Jun 03, 2016","308.95","310.00","311.90","308.05","6.46M","0.52%"
"Jun 02, 2016","307.35","297.80","309.50","296.70","9.89M","3.42%"
"Jun 01, 2016","297.20","292.05","299.50","289.05","5.84M","1.99%"
"May 31, 2016","291.40","293.90","295.25","287.90","7.04M","-0.39%"
"May 30, 2016","292.55","289.25","295.95","288.50","17.86M","4.00%"
"May 27, 2016","281.30","282.25","284.50","280.20","4.54M","0.16%"
"May 26, 2016","280.85","281.00","281.70","278.75","4.62M","-0.05%"
"May 25, 2016","281.00","280.40","281.50","277.70","2.08M","0.52%"
"May 24, 2016","279.55","281.40","281.40","278.00","2.07M","-0.34%"
"May 23, 2016","280.50","281.00","281.50","278.20","2.04M","0.54%"
"May 20, 2016","279.00","280.60","281.10","278.05","4.36M","-0.46%"
"May 19, 2016","280.30","284.00","284.40","279.40","1.49M","-1.29%"
"May 18, 2016","283.95","285.30","285.30","281.20","2.78M","0.04%"
"May 17, 2016","283.85","283.75","284.90","281.80","1.74M","0.35%"
"May 16, 2016","282.85","281.90","283.90","279.65","4.44M","0.50%"
"May 13, 2016","281.45","283.60","283.60","278.55","2.85M","-0.85%"
"May 12, 2016","283.85","284.05","284.85","282.00","3.37M","0.02%"
"May 11, 2016","283.80","281.70","284.40","276.65","4.07M","-0.39%"
"May 10, 2016","284.90","286.70","286.70","283.00","3.18M","-0.25%"
"May 09, 2016","285.60","282.15","286.50","282.15","2.15M","1.31%"
"May 06, 2016","281.90","281.25","282.45","277.50","3.36M","0.04%"
"May 05, 2016","281.80","280.50","283.15","280.00","2.85M","0.66%"
"May 04, 2016","279.95","277.80","281.45","272.40","6.64M","0.29%"
"May 03, 2016","279.15","289.00","289.25","277.50","4.66M","-3.29%"
"May 02, 2016","288.65","288.70","289.00","286.60","1.74M","0.21%"
"Apr 29, 2016","288.05","285.00","289.65","284.25","3.89M","1.05%"
"Apr 28, 2016","285.05","291.55","293.65","283.65","5.73M","-2.01%"
"Apr 27, 2016","290.90","289.00","293.50","288.05","2.65M","0.90%"
"Apr 26, 2016","288.30","287.10","289.90","286.50","1.97M","0.12%"
"Apr 25, 2016","287.95","288.60","290.90","286.80","2.99M","0.05%"
"Apr 22, 2016","287.80","288.65","288.65","285.00","3.62M","0.02%"
"Apr 21, 2016","287.75","280.00","288.75","279.80","6.34M","3.27%"
"Apr 20, 2016","278.65","277.80","282.00","276.15","8.44M","1.03%"
"Apr 18, 2016","275.80","276.70","278.55","274.20","7.53M","-0.59%"
"Apr 13, 2016","277.45","276.25","278.30","275.00","9.31M","1.11%"
"Apr 12, 2016","274.40","280.45","280.50","271.65","9.28M","-2.16%"
"Apr 11, 2016","280.45","280.20","282.60","277.20","6.70M","0.30%"
"Apr 08, 2016","279.60","281.75","283.00","278.40","3.57M","-0.59%"
"Apr 07, 2016","281.25","277.20","281.75","276.30","3.14M","2.05%"
"Apr 06, 2016","275.60","276.00","279.90","274.00","6.52M","0.13%"
"Apr 05, 2016","275.25","284.50","284.95","274.10","4.98M","-3.42%"
"Apr 04, 2016","285.00","288.40","288.95","284.00","3.75M","-0.70%"
"Apr 01, 2016","287.00","292.00","293.75","285.65","4.02M","-1.70%"
"Mar 31, 2016","291.95","297.85","297.85","291.00","8.79M","-1.65%"
"Mar 30, 2016","296.85","295.60","297.55","295.40","3.08M","0.58%"
"Mar 29, 2016","295.15","293.95","297.40","293.05","2.23M","0.56%"
"Mar 28, 2016","293.50","298.50","298.50","292.20","4.20M","-1.51%"
"Mar 23, 2016","298.00","295.95","298.50","294.90","2.71M","1.22%"
"Mar 22, 2016","294.40","296.50","299.70","293.55","5.60M","-0.74%"
"Mar 21, 2016","296.60","297.25","298.50","295.00","2.80M","-0.39%"
"Mar 18, 2016","297.75","296.00","298.80","293.80","4.59M","1.19%"
"Mar 17, 2016","294.25","297.20","298.20","293.45","3.43M","-0.47%"
"Mar 16, 2016","295.65","296.40","296.90","293.50","3.60M","0.00%"
"Mar 15, 2016","295.65","298.60","298.70","295.20","4.47M","-0.35%"
"Mar 14, 2016","296.70","292.90","299.00","292.00","9.04M","-6.96%"
"Mar 11, 2016","318.90","323.00","325.65","316.70","11.28M","-0.87%"
"Mar 10, 2016","321.70","325.00","326.10","320.10","8.65M","-0.25%"
"Mar 09, 2016","322.50","324.00","326.10","322.00","6.61M","-0.48%"
"Mar 08, 2016","324.05","332.00","333.00","322.35","13.63M","-0.34%"
"Mar 04, 2016","325.15","315.10","327.50","314.55","6.41M","3.52%"
"Mar 03, 2016","314.10","314.80","317.05","310.00","4.07M","1.00%"
"Mar 02, 2016","311.00","318.00","320.00","309.90","4.20M","-2.16%"
"Mar 01, 2016","317.85","311.70","318.85","309.55","3.96M","2.20%"
"Feb 29, 2016","311.00","317.00","317.70","306.25","6.43M","-0.14%"
"Feb 26, 2016","311.45","302.05","312.85","301.50","6.36M","4.02%"
"Feb 25, 2016","299.40","296.00","307.90","295.20","14.69M","1.41%"
"Feb 24, 2016","295.25","300.95","300.95","292.70","2.93M","-1.94%"
"Feb 23, 2016","301.10","313.90","314.00","299.70","3.47M","-4.08%"
"Feb 22, 2016","313.90","312.60","316.00","310.20","2.82M","0.53%"
"Feb 19, 2016","312.25","316.00","316.95","310.10","3.18M","-1.68%"
"Feb 18, 2016","317.60","314.80","319.10","314.00","1.81M","1.53%"
"Feb 17, 2016","312.80","318.05","319.00","306.50","2.50M","-1.60%"
"Feb 16, 2016","317.90","326.00","326.70","313.50","2.43M","-1.96%"
"Feb 15, 2016","324.25","307.55","330.75","306.40","5.23M","7.07%"
"Feb 12, 2016","302.85","309.10","311.10","300.50","4.77M","-0.74%"
"Feb 11, 2016","305.10","311.90","313.75","295.75","4.39M","-2.76%"
"Feb 10, 2016","313.75","305.10","316.25","302.10","3.13M","1.46%"
"Feb 09, 2016","309.25","320.40","323.00","308.05","3.67M","-4.36%"
"Feb 08, 2016","323.35","327.00","329.75","321.80","2.38M","-0.89%"
"Feb 05, 2016","326.25","323.40","337.20","318.00","6.27M","1.16%"
"Feb 04, 2016","322.50","317.95","323.40","317.85","3.57M","1.65%"
"Feb 03, 2016","317.25","317.00","324.30","314.80","4.11M","-0.53%"
"Feb 02, 2016","318.95","327.50","332.60","316.50","3.05M","-2.92%"
"Feb 01, 2016","328.55","321.70","330.00","311.65","3.21M","2.69%"
"Jan 29, 2016","319.95","305.95","324.50","305.10","4.78M","4.35%"
"Jan 28, 2016","306.60","302.50","313.75","301.10","8.12M","0.84%"
"Jan 27, 2016","304.05","304.70","305.50","298.10","3.86M","-0.28%"
"Jan 25, 2016","304.90","302.00","306.30","299.45","3.16M","1.82%"
"Jan 22, 2016","299.45","291.00","302.60","289.20","8.01M","3.90%"
"Jan 21, 2016","288.20","302.10","302.15","286.50","4.60M","-3.34%"
"Jan 20, 2016","298.15","305.80","316.55","292.00","3.61M","-3.46%"
"Jan 19, 2016","308.85","311.10","312.00","302.00","3.27M","-0.64%"
"Jan 18, 2016","310.85","315.50","323.10","309.40","1.74M","-2.42%"
"Jan 15, 2016","318.55","319.90","321.00","317.20","1.93M","-0.03%"
"Jan 14, 2016","318.65","314.15","321.85","310.60","1.47M","0.43%"
"Jan 13, 2016","317.30","318.00","320.50","313.40","1.86M","0.41%"
"Jan 12, 2016","316.00","315.95","317.70","312.20","2.70M","0.02%"
"Jan 11, 2016","315.95","319.00","319.00","311.00","3.14M","-1.60%"
"Jan 08, 2016","321.10","328.00","329.50","317.00","3.59M","-1.62%"
"Jan 07, 2016","326.40","326.80","329.75","324.25","2.85M","-0.46%"
"Jan 06, 2016","327.90","325.20","331.00","324.50","3.95M","0.64%"
"Jan 05, 2016","325.80","332.90","332.90","324.30","3.79M","-1.33%"
"Jan 04, 2016","330.20","332.95","337.10","327.50","1.40M","-1.15%"
"Jan 01, 2016","334.05","330.00","335.00","325.30","1.00M","1.29%"
"Dec 31, 2015","329.80","323.00","332.00","323.00","4.74M","2.39%"
"Dec 30, 2015","322.10","322.00","324.95","320.30","2.58M","0.11%"
"Dec 29, 2015","321.75","325.55","326.50","319.60","2.32M","-1.15%"
"Dec 28, 2015","325.50","322.95","326.85","322.10","2.16M","0.99%"
"Dec 24, 2015","322.30","325.65","328.40","321.40","1.55M","-0.06%"
"Dec 23, 2015","322.50","320.50","323.80","319.45","1.44M","1.07%"
"Dec 22, 2015","319.10","319.45","321.90","316.50","1.62M","-0.06%"
"Dec 21, 2015","319.30","316.35","324.25","316.00","2.33M","0.93%"
"Dec 18, 2015","316.35","316.55","318.75","314.50","3.33M","0.09%"
"Dec 17, 2015","316.05","316.50","318.75","313.60","4.54M","-0.24%"
"Dec 16, 2015","316.80","316.90","319.40","312.00","2.19M","0.72%"
"Dec 15, 2015","314.55","318.40","318.45","312.55","1.94M","-0.51%"
"Dec 14, 2015","316.15","306.00","317.65","305.00","2.46M","2.73%"
"Dec 11, 2015","307.75","311.05","312.00","306.25","1.92M","-1.03%"
"Dec 10, 2015","310.95","309.80","312.20","307.85","3.49M","1.09%"
"Dec 09, 2015","307.60","316.00","324.00","306.00","3.96M","-3.27%"
"Dec 08, 2015","318.00","324.90","327.00","316.85","3.25M","-2.92%"
"Dec 07, 2015","327.55","336.15","338.00","325.50","2.92M","-2.30%"
"Dec 04, 2015","335.25","334.00","338.65","332.00","2.02M","0.13%"
"Dec 03, 2015","334.80","337.50","341.00","334.20","1.78M","-1.05%"
"Dec 02, 2015","338.35","344.40","346.55","337.50","2.17M","-0.94%"
"Dec 01, 2015","341.55","331.10","343.00","331.10","3.62M","3.33%"
"Nov 30, 2015","330.55","335.90","337.25","329.55","4.39M","-1.77%"
"Nov 27, 2015","336.50","337.45","338.75","334.25","2.11M","0.21%"
"Nov 26, 2015","335.80","331.95","341.55","331.65","5.91M","1.02%"
"Nov 24, 2015","332.40","332.80","336.50","330.70","4.01M","0.06%"
"Nov 23, 2015","332.20","334.00","334.00","330.65","2.98M","-0.33%"
"Nov 20, 2015","333.30","333.70","337.60","331.90","1.65M","-0.12%"
"Nov 19, 2015","333.70","335.50","336.70","330.05","3.66M","-0.40%"
"Nov 18, 2015","335.05","333.10","339.60","327.75","6.90M","0.81%"
"Nov 17, 2015","332.35","331.00","334.50","330.05","1.86M","0.48%"
"Nov 16, 2015","330.75","334.45","336.95","326.65","4.01M","-2.06%"
"Nov 13, 2015","337.70","331.10","341.50","328.95","6.66M","2.88%"
"Nov 11, 2015","328.25","330.00","333.00","327.25","330.59K","0.67%"
"Nov 10, 2015","326.05","336.60","337.75","323.50","2.22M","-3.99%"
"Nov 09, 2015","339.60","335.00","341.00","332.50","2.61M","-0.76%"
"Nov 06, 2015","342.20","338.80","345.00","333.00","3.85M","1.51%"
"Nov 05, 2015","337.10","330.90","339.45","328.35","3.74M","2.01%"
"Nov 04, 2015","330.45","327.10","331.35","325.15","2.14M","1.41%"
"Nov 03, 2015","325.85","326.90","327.95","324.80","1.68M","0.26%"
"Nov 02, 2015","325.00","320.00","326.00","316.55","2.02M","1.59%"
"Oct 30, 2015","319.90","321.10","326.50","318.75","3.56M","-0.59%"
"Oct 29, 2015","321.80","330.15","332.00","320.75","7.63M","-2.54%"
"Oct 28, 2015","330.20","330.80","335.00","327.20","3.43M","-0.63%"
"Oct 27, 2015","332.30","333.50","335.10","328.10","3.83M","-0.33%"
"Oct 26, 2015","333.40","344.40","344.70","332.10","3.87M","-2.49%"
"Oct 23, 2015","341.90","340.00","343.80","338.50","2.22M","1.38%"
"Oct 21, 2015","337.25","335.10","339.70","333.85","7.30M","0.69%"
"Oct 20, 2015","334.95","338.00","338.50","334.00","1.74M","-0.84%"
"Oct 19, 2015","337.80","338.60","340.40","335.60","1.74M","-0.24%"
"Oct 16, 2015","338.60","342.70","342.80","335.25","2.79M","-0.82%"
"Oct 15, 2015","341.40","336.25","343.40","333.00","2.77M","1.99%"
"Oct 14, 2015","334.75","339.90","339.90","334.10","1.99M","-1.65%"
"Oct 13, 2015","340.35","332.00","341.80","331.50","1.96M","1.78%"
"Oct 12, 2015","334.40","337.00","340.00","332.00","2.26M","-0.43%"
"Oct 09, 2015","335.85","348.00","348.75","334.55","3.41M","-2.99%"
"Oct 08, 2015","346.20","346.40","348.70","343.35","2.39M","-0.01%"
"Oct 07, 2015","346.25","342.95","348.90","339.60","3.32M","1.04%"
"Oct 06, 2015","342.70","333.00","344.05","329.20","4.67M","3.93%"
"Oct 05, 2015","329.75","330.00","333.20","323.70","3.60M","0.43%"
"Oct 01, 2015","328.35","329.55","330.35","324.50","2.82M","0.23%"
"Sep 30, 2015","327.60","318.00","329.10","316.20","7.81M","3.87%"
"Sep 29, 2015","315.40","306.85","317.20","300.80","7.41M","2.12%"
"Sep 28, 2015","308.85","321.50","321.50","307.55","7.96M","-3.00%"
"Sep 24, 2015","318.40","327.30","328.10","316.00","5.94M","-2.87%"
"Sep 23, 2015","327.80","321.00","330.00","317.60","3.33M","1.30%"
"Sep 22, 2015","323.60","344.00","344.75","322.25","3.78M","-5.44%"
"Sep 21, 2015","342.20","342.00","343.50","338.50","3.33M","-0.33%"
"Sep 18, 2015","343.35","341.00","345.00","338.40","6.34M","1.75%"
"Sep 16, 2015","337.45","339.90","340.60","336.20","8.16M","-0.18%"
"Sep 15, 2015","338.05","340.00","340.70","336.15","3.51M","-0.37%"
"Sep 14, 2015","339.30","335.00","340.45","331.05","2.80M","1.63%"
"Sep 11, 2015","333.85","340.00","340.70","333.00","1.81M","-1.33%"
"Sep 10, 2015","338.35","336.80","340.50","334.10","3.80M","-0.18%"
"Sep 09, 2015","338.95","343.80","343.80","337.50","6.48M","0.47%"
"Sep 08, 2015","337.35","338.00","340.50","335.00","5.33M","-0.03%"
"Sep 07, 2015","337.45","351.90","351.90","336.00","3.46M","-2.89%"
"Sep 04, 2015","347.50","345.00","349.30","338.00","3.51M","0.64%"
"Sep 03, 2015","345.30","346.25","351.45","339.60","3.22M","0.28%"
"Sep 02, 2015","344.35","357.00","359.20","342.05","4.05M","-2.92%"
"Sep 01, 2015","354.70","362.00","365.50","346.25","3.45M","-3.18%"
"Aug 31, 2015","366.35","355.95","367.95","351.30","4.50M","2.46%"
